"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
1 Jul 2007 23:54:00.000,-23.141,-75.794,903.284576,0.057881,-0.013336,-0.015532
1 Jul 2007 23:55:00.000,-19.666,-76.581,902.408753,0.057937,-0.012915,-0.013626
1 Jul 2007 23:56:00.000,-16.188,-77.345,901.653593,0.057984,-0.012582,-0.011515
1 Jul 2007 23:57:00.000,-12.708,-78.092,901.030436,0.058021,-0.012325,-0.009231
1 Jul 2007 23:58:00.000,-9.226,-78.826,900.548650,0.058049,-0.012138,-0.006808
1 Jul 2007 23:59:00.000,-5.742,-79.550,900.215480,0.058069,-0.012013,-0.004283
2 Jul 2007 00:00:00.000,-2.258,-80.268,900.035940,0.058079,-0.011947,-0.001694
2 Jul 2007 00:01:00.000,1.227,-80.985,900.012732,0.058080,-0.011939,0.000921
2 Jul 2007 00:02:00.000,4.712,-81.702,900.146206,0.058073,-0.011988,0.003522
2 Jul 2007 00:03:00.000,8.196,-82.424,900.434352,0.058056,-0.012095,0.006070
2 Jul 2007 00:04:00.000,11.678,-83.155,900.872834,0.058031,-0.012263,0.008527
2 Jul 2007 00:05:00.000,15.159,-83.897,901.455056,0.057996,-0.012498,0.010856
2 Jul 2007 00:06:00.000,18.638,-84.656,902.172265,0.057952,-0.012808,0.013021
2 Jul 2007 00:07:00.000,22.113,-85.436,903.013688,0.057899,-0.013201,0.014991
2 Jul 2007 00:08:00.000,25.585,-86.242,903.966696,0.057835,-0.013693,0.016736
2 Jul 2007 00:09:00.000,29.053,-87.081,905.017001,0.057760,-0.014301,0.018230
2 Jul 2007 00:10:00.000,32.516,-87.961,906.148876,0.057674,-0.015051,0.019452
2 Jul 2007 00:11:00.000,35.974,-88.891,907.345392,0.057573,-0.015975,0.020382
2 Jul 2007 00:12:00.000,39.425,-89.882,908.588680,0.057457,-0.017117,0.021009
2 Jul 2007 00:13:00.000,42.868,-90.951,909.860197,0.057320,-0.018541,0.021322
2 Jul 2007 00:14:00.000,46.303,-92.115,911.141009,0.057158,-0.020332,0.021318
2 Jul 2007 00:15:00.000,49.726,-93.400,912.412071,0.056964,-0.022616,0.020998
2 Jul 2007 00:16:00.000,53.137,-94.842,913.654512,0.056724,-0.025573,0.020366
2 Jul 2007 00:17:00.000,56.532,-96.488,914.849910,0.056420,-0.029478,0.019432
2 Jul 2007 00:18:00.000,59.906,-98.407,915.980571,0.056022,-0.034762,0.018210
2 Jul 2007 00:19:00.000,63.252,-100.700,917.029777,0.055482,-0.042118,0.016720
2 Jul 2007 00:20:00.000,66.559,-103.525,917.982037,0.054712,-0.052717,0.014983
2 Jul 2007 00:21:00.000,69.810,-107.132,918.823307,0.053557,-0.068630,0.013025
2 Jul 2007 00:22:00.000,72.972,-111.941,919.541193,0.051708,-0.093676,0.010875
2 Jul 2007 00:23:00.000,75.988,-118.696,920.125128,0.048521,-0.135053,0.008565
2 Jul 2007 00:24:00.000,78.741,-128.724,920.566523,0.042585,-0.205385,0.006130
2 Jul 2007 00:25:00.000,80.986,-144.187,920.858890,0.030978,-0.316612,0.003604
2 Jul 2007 00:26:00.000,82.270,-166.825,920.997933,0.010230,-0.428061,0.001025
2 Jul 2007 00:27:00.000,82.109,167.165,920.981610,-0.015341,-0.411023,-0.001569
2 Jul 2007 00:28:00.000,80.576,145.995,920.810160,-0.034087,-0.290253,-0.004139
2 Jul 2007 00:29:00.000,78.195,131.880,920.486102,-0.044174,-0.187440,-0.006649
2 Jul 2007 00:30:00.000,75.372,122.690,920.014198,-0.049353,-0.124486,-0.009062
2 Jul 2007 00:31:00.000,72.318,116.429,919.401386,-0.052177,-0.087379,-0.011340
2 Jul 2007 00:32:00.000,69.134,111.919,918.656679,-0.053843,-0.064700,-0.013453
2 Jul 2007 00:33:00.000,65.869,108.504,917.791043,-0.054899,-0.050141,-0.015367
2 Jul 2007 00:34:00.000,62.553,105.808,916.817231,-0.055610,-0.040355,-0.017054
2 Jul 2007 00:35:00.000,59.200,103.603,915.749611,-0.056115,-0.033511,-0.018490
2 Jul 2007 00:36:00.000,55.821,101.749,914.603949,-0.056490,-0.028562,-0.019652
2 Jul 2007 00:37:00.000,52.423,100.151,913.397187,-0.056778,-0.024885,-0.020524
2 Jul 2007 00:38:00.000,49.009,98.745,912.147198,-0.057008,-0.022088,-0.021091
2 Jul 2007 00:39:00.000,45.583,97.488,910.872516,-0.057195,-0.019921,-0.021346
2 Jul 2007 00:40:00.000,42.146,96.346,909.592075,-0.057351,-0.018215,-0.021283
2 Jul 2007 00:41:00.000,38.701,95.295,908.324918,-0.057483,-0.016857,-0.020903
2 Jul 2007 00:42:00.000,35.249,94.317,907.089923,-0.057596,-0.015764,-0.020212
2 Jul 2007 00:43:00.000,31.790,93.399,905.905513,-0.057693,-0.014881,-0.019219
2 Jul 2007 00:44:00.000,28.326,92.528,904.789382,-0.057777,-0.014163,-0.017939
2 Jul 2007 00:45:00.000,24.857,91.697,903.758227,-0.057849,-0.013581,-0.016390
2 Jul 2007 00:46:00.000,21.384,90.896,902.827493,-0.057911,-0.013111,-0.014596
2 Jul 2007 00:47:00.000,17.908,90.121,902.011138,-0.057962,-0.012736,-0.012582
2 Jul 2007 00:48:00.000,14.429,89.367,901.321416,-0.058004,-0.012443,-0.010380
2 Jul 2007 00:49:00.000,10.948,88.627,900.768690,-0.058037,-0.012222,-0.008021
2 Jul 2007 00:50:00.000,7.465,87.899,900.361270,-0.058060,-0.012067,-0.005542
2 Jul 2007 00:51:00.000,3.981,87.178,900.105286,-0.058075,-0.011973,-0.002980
2 Jul 2007 00:52:00.000,0.496,86.461,900.004591,-0.058081,-0.011936,-0.000372
2 Jul 2007 00:53:00.000,-2.989,85.744,900.060699,-0.058077,-0.011956,0.002240
2 Jul 2007 00:54:00.000,-6.473,85.025,900.272767,-0.058065,-0.012034,0.004820
2 Jul 2007 00:55:00.000,-9.956,84.299,900.637603,-0.058044,-0.012172,0.007326
2 Jul 2007 00:56:00.000,-13.438,83.563,901.149717,-0.058014,-0.012373,0.009723
2 Jul 2007 00:57:00.000,-16.918,82.813,901.801407,-0.057975,-0.012645,0.011973
2 Jul 2007 00:58:00.000,-20.395,82.044,902.582881,-0.057926,-0.012995,0.014043
2 Jul 2007 00:59:00.000,-23.869,81.251,903.482405,-0.057868,-0.013437,0.015903
2 Jul 2007 01:00:00.000,-27.339,80.429,904.486484,-0.057799,-0.013985,0.017524
2 Jul 2007 01:01:00.000,-30.805,79.571,905.580074,-0.057718,-0.014661,0.018883
2 Jul 2007 01:02:00.000,-34.265,78.667,906.746810,-0.057625,-0.015494,0.019960
2 Jul 2007 01:03:00.000,-37.719,77.708,907.969254,-0.057517,-0.016522,0.020738
2 Jul 2007 01:04:00.000,-41.167,76.679,909.229163,-0.057390,-0.017797,0.021207
2 Jul 2007 01:05:00.000,-44.606,75.565,910.507759,-0.057242,-0.019394,0.021360
2 Jul 2007 01:06:00.000,-48.035,74.344,911.786018,-0.057065,-0.021415,0.021196
2 Jul 2007 01:07:00.000,-51.453,72.984,913.044947,-0.056849,-0.024012,0.020717
2 Jul 2007 01:08:00.000,-54.856,71.446,914.265868,-0.056579,-0.027406,0.019930
2 Jul 2007 01:09:00.000,-58.241,69.673,915.430694,-0.056233,-0.031942,0.018849
2 Jul 2007 01:10:00.000,-61.601,67.580,916.522193,-0.055771,-0.038163,0.017489
2 Jul 2007 01:11:00.000,-64.930,65.042,917.524238,-0.055129,-0.046969,0.015871
2 Jul 2007 01:12:00.000,-68.211,61.862,918.422042,-0.054191,-0.059914,0.014019
2 Jul 2007 01:13:00.000,-71.422,57.715,919.202372,-0.052738,-0.079804,0.011960
2 Jul 2007 01:14:00.000,-74.521,52.044,919.853738,-0.050327,-0.111904,0.009725
2 Jul 2007 01:15:00.000,-77.424,43.851,920.366554,-0.046003,-0.165988,0.007348
2 Jul 2007 01:16:00.000,-79.962,31.388,920.733282,-0.037681,-0.256649,0.004862
2 Jul 2007 01:17:00.000,-81.792,12.322,920.948531,-0.021689,-0.380380,0.002304
2 Jul 2007 01:18:00.000,-82.383,-13.020,921.009139,0.002902,-0.440607,-0.000287
2 Jul 2007 01:19:00.000,-81.475,-37.376,920.914217,0.026068,-0.353117,-0.002874
2 Jul 2007 01:20:00.000,-79.447,-54.821,920.665158,0.040032,-0.232847,-0.005418
2 Jul 2007 01:21:00.000,-76.806,-66.144,920.265621,0.047204,-0.151436,-0.007883
2 Jul 2007 01:22:00.000,-73.849,-73.661,919.721480,0.050979,-0.103356,-0.010232
2 Jul 2007 01:23:00.000,-70.721,-78.929,919.040734,0.053121,-0.074598,-0.012431
2 Jul 2007 01:24:00.000,-67.491,-82.825,918.233404,0.054432,-0.056583,-0.014447
2 Jul 2007 01:25:00.000,-64.198,-85.841,917.311378,0.055291,-0.044736,-0.016250
2 Jul 2007 01:26:00.000,-60.862,-88.267,916.288252,0.055886,-0.036605,-0.017813
2 Jul 2007 01:27:00.000,-57.495,-90.280,915.179126,0.056318,-0.030818,-0.019113
2 Jul 2007 01:28:00.000,-54.105,-91.995,914.000393,0.056645,-0.026573,-0.020130
2 Jul 2007 01:29:00.000,-50.699,-93.490,912.769496,0.056900,-0.023379,-0.020849
2 Jul 2007 01:30:00.000,-47.278,-94.816,911.504674,0.057107,-0.020926,-0.021259
2 Jul 2007 01:31:00.000,-43.847,-96.011,910.224701,0.057277,-0.019009,-0.021354
2 Jul 2007 01:32:00.000,-40.406,-97.105,908.948599,0.057420,-0.017491,-0.021130
2 Jul 2007 01:33:00.000,-36.957,-98.116,907.695365,0.057542,-0.016275,-0.020592
2 Jul 2007 01:34:00.000,-33.501,-99.062,906.483680,0.057647,-0.015294,-0.019747
2 Jul 2007 01:35:00.000,-30.039,-99.955,905.331633,0.057737,-0.014499,-0.018607
2 Jul 2007 01:36:00.000,-26.573,-100.805,904.256449,0.057815,-0.013853,-0.017188
2 Jul 2007 01:37:00.000,-23.102,-101.620,903.274220,0.057882,-0.013331,-0.015512
2 Jul 2007 01:38:00.000,-19.627,-102.407,902.399670,0.057938,-0.012911,-0.013603
2 Jul 2007 01:39:00.000,-16.150,-103.171,901.645918,0.057985,-0.012578,-0.011490
2 Jul 2007 01:40:00.000,-12.669,-103.918,901.024286,0.058022,-0.012323,-0.009205
2 Jul 2007 01:41:00.000,-9.187,-104.651,900.544117,0.058050,-0.012136,-0.006781
2 Jul 2007 01:42:00.000,-5.704,-105.376,900.212632,0.058069,-0.012012,-0.004255
2 Jul 2007 01:43:00.000,-2.219,-106.094,900.034820,0.058079,-0.011947,-0.001665
2 Jul 2007 01:44:00.000,1.266,-106.810,900.013356,0.058080,-0.011939,0.000950
2 Jul 2007 01:45:00.000,4.750,-107.528,900.148566,0.058072,-0.011988,0.003551
2 Jul 2007 01:46:00.000,8.234,-108.250,900.438412,0.058056,-0.012096,0.006098
2 Jul 2007 01:47:00.000,11.717,-108.981,900.878533,0.058030,-0.012265,0.008554
2 Jul 2007 01:48:00.000,15.198,-109.723,901.462308,0.057996,-0.012501,0.010881
2 Jul 2007 01:49:00.000,18.676,-110.482,902.180962,0.057952,-0.012811,0.013044
2 Jul 2007 01:50:00.000,22.152,-111.262,903.023699,0.057898,-0.013206,0.015012
2 Jul 2007 01:51:00.000,25.624,-112.069,903.977870,0.057834,-0.013699,0.016754
2 Jul 2007 01:52:00.000,29.092,-112.909,905.029172,0.057759,-0.014309,0.018245
2 Jul 2007 01:53:00.000,32.555,-113.789,906.161861,0.057673,-0.015060,0.019464
2 Jul 2007 01:54:00.000,36.012,-114.719,907.358997,0.057572,-0.015986,0.020391
2 Jul 2007 01:55:00.000,39.463,-115.712,908.602702,0.057455,-0.017132,0.021014
2 Jul 2007 01:56:00.000,42.906,-116.781,909.874428,0.057318,-0.018559,0.021324
2 Jul 2007 01:57:00.000,46.341,-117.946,911.155236,0.057156,-0.020355,0.021317
2 Jul 2007 01:58:00.000,49.764,-119.233,912.426083,0.056961,-0.022644,0.020992
2 Jul 2007 01:59:00.000,53.175,-120.677,913.668101,0.056721,-0.025610,0.020357
2 Jul 2007 02:00:00.000,56.570,-122.325,914.862876,0.056416,-0.029529,0.019420
2 Jul 2007 02:01:00.000,59.943,-124.248,915.992720,0.056017,-0.034831,0.018195
2 Jul 2007 02:02:00.000,63.289,-126.546,917.040932,0.055475,-0.042215,0.016702
2 Jul 2007 02:03:00.000,66.596,-129.378,917.992032,0.054702,-0.052860,0.014962
2 Jul 2007 02:04:00.000,69.845,-132.995,918.831995,0.053541,-0.068849,0.013002
2 Jul 2007 02:05:00.000,73.007,-137.822,919.548446,0.051681,-0.094028,0.010850
2 Jul 2007 02:06:00.000,76.021,-144.603,920.130839,0.048474,-0.135647,0.008539
2 Jul 2007 02:07:00.000,78.769,-154.679,920.570608,0.042494,-0.206390,0.006102
2 Jul 2007 02:08:00.000,81.007,-170.216,920.861289,0.030801,-0.318035,0.003575
2 Jul 2007 02:09:00.000,82.277,167.072,920.998611,0.009950,-0.428798,0.000996
2 Jul 2007 02:10:00.000,82.099,141.073,920.980557,-0.015602,-0.409969,-0.001597
2 Jul 2007 02:11:00.000,80.554,119.984,920.807392,-0.034240,-0.288887,-0.004168
2 Jul 2007 02:12:00.000,78.165,105.938,920.481659,-0.044252,-0.186541,-0.006677
2 Jul 2007 02:13:00.000,75.339,96.789,920.008146,-0.049394,-0.123958,-0.009088
2 Jul 2007 02:14:00.000,72.284,90.553,919.393813,-0.052201,-0.087062,-0.011365
2 Jul 2007 02:15:00.000,69.098,86.058,918.647698,-0.053858,-0.064501,-0.013475
2 Jul 2007 02:16:00.000,65.833,82.653,917.780784,-0.054909,-0.050010,-0.015387
2 Jul 2007 02:17:00.000,62.516,79.963,916.805848,-0.055617,-0.040265,-0.017071
2 Jul 2007 02:18:00.000,59.163,77.763,915.737270,-0.056120,-0.033446,-0.018504
2 Jul 2007 02:19:00.000,55.784,75.912,914.590833,-0.056494,-0.028515,-0.019663
2 Jul 2007 02:20:00.000,52.385,74.316,913.383491,-0.056781,-0.024849,-0.020532
2 Jul 2007 02:21:00.000,48.971,72.913,912.133123,-0.057010,-0.022061,-0.021096
2 Jul 2007 02:22:00.000,45.545,71.657,910.858273,-0.057197,-0.019899,-0.021347
2 Jul 2007 02:23:00.000,42.108,70.516,909.577874,-0.057352,-0.018198,-0.021280
2 Jul 2007 02:24:00.000,38.663,69.466,908.310972,-0.057484,-0.016843,-0.020897
2 Jul 2007 02:25:00.000,35.210,68.489,907.076439,-0.057597,-0.015754,-0.020203
2 Jul 2007 02:26:00.000,31.752,67.571,905.892692,-0.057694,-0.014872,-0.019206
2 Jul 2007 02:27:00.000,28.287,66.701,904.777416,-0.057778,-0.014156,-0.017923
2 Jul 2007 02:28:00.000,24.819,65.870,903.747295,-0.057850,-0.013575,-0.016371
2 Jul 2007 02:29:00.000,21.346,65.070,902.817760,-0.057911,-0.013106,-0.014574
2 Jul 2007 02:30:00.000,17.869,64.295,902.002749,-0.057963,-0.012732,-0.012559
2 Jul 2007 02:31:00.000,14.390,63.540,901.314497,-0.058004,-0.012440,-0.010354
2 Jul 2007 02:32:00.000,10.909,62.801,900.763346,-0.058037,-0.012220,-0.007994
2 Jul 2007 02:33:00.000,7.426,62.073,900.357581,-0.058060,-0.012066,-0.005514
2 Jul 2007 02:34:00.000,3.942,61.352,900.103307,-0.058075,-0.011972,-0.002951
2 Jul 2007 02:35:00.000,0.457,60.635,900.004352,-0.058081,-0.011936,-0.000343
2 Jul 2007 02:36:00.000,-3.028,59.918,900.062204,-0.058077,-0.011957,0.002269
2 Jul 2007 02:37:00.000,-6.512,59.199,900.275993,-0.058065,-0.012035,0.004848
2 Jul 2007 02:38:00.000,-9.995,58.473,900.642502,-0.058044,-0.012174,0.007354
2 Jul 2007 02:39:00.000,-13.477,57.737,901.156214,-0.058014,-0.012376,0.009749
2 Jul 2007 02:40:00.000,-16.957,56.987,901.809407,-0.057975,-0.012648,0.011997
2 Jul 2007 02:41:00.000,-20.434,56.218,902.592262,-0.057926,-0.013000,0.014065
2 Jul 2007 02:42:00.000,-23.908,55.425,903.493026,-0.057867,-0.013442,0.015923
2 Jul 2007 02:43:00.000,-27.378,54.602,904.498186,-0.057798,-0.013991,0.017541
2 Jul 2007 02:44:00.000,-30.843,53.743,905.592683,-0.057717,-0.014669,0.018897
2 Jul 2007 02:45:00.000,-34.303,52.839,906.760136,-0.057624,-0.015504,0.019970
2 Jul 2007 02:46:00.000,-37.758,51.879,907.983099,-0.057515,-0.016534,0.020745
2 Jul 2007 02:47:00.000,-41.205,50.850,909.243319,-0.057389,-0.017813,0.021210
2 Jul 2007 02:48:00.000,-44.644,49.735,910.522017,-0.057240,-0.019414,0.021360
2 Jul 2007 02:49:00.000,-48.073,48.512,911.800166,-0.057063,-0.021441,0.021192
2 Jul 2007 02:50:00.000,-51.491,47.150,913.058774,-0.056846,-0.024044,0.020710
2 Jul 2007 02:51:00.000,-54.894,45.610,914.279170,-0.056576,-0.027450,0.019920
2 Jul 2007 02:52:00.000,-58.278,43.834,915.443273,-0.056229,-0.032000,0.018836
2 Jul 2007 02:53:00.000,-61.639,41.737,916.533863,-0.055765,-0.038245,0.017473
2 Jul 2007 02:54:00.000,-64.966,39.193,917.534827,-0.055120,-0.047087,0.015852
2 Jul 2007 02:55:00.000,-68.247,36.004,918.431395,-0.054178,-0.060090,0.013997
2 Jul 2007 02:56:00.000,-71.458,31.844,919.210350,-0.052718,-0.080081,0.011936
2 Jul 2007 02:57:00.000,-74.554,26.151,919.860224,-0.050292,-0.112361,0.009700
2 Jul 2007 02:58:00.000,-77.455,17.922,920.371453,-0.045938,-0.166767,0.007320
2 Jul 2007 02:59:00.000,-79.988,5.399,920.736521,-0.037553,-0.257903,0.004834
2 Jul 2007 03:00:00.000,-81.806,-13.750,920.950063,-0.021455,-0.381695,0.002276
2 Jul 2007 03:01:00.000,-82.381,-39.132,921.008942,0.003193,-0.440378,-0.000316
2 Jul 2007 03:02:00.000,-81.457,-63.429,920.912293,0.026276,-0.351703,-0.002902
2 Jul 2007 03:03:00.000,-79.420,-80.794,920.661535,0.040141,-0.231706,-0.005446
2 Jul 2007 03:04:00.000,-76.775,-92.063,920.260354,0.047260,-0.150747,-0.007910
2 Jul 2007 03:05:00.000,-73.815,-99.547,919.714644,0.051009,-0.102950,-0.010258
2 Jul 2007 03:06:00.000,-70.685,-104.796,919.032432,0.053139,-0.074350,-0.012455
2 Jul 2007 03:07:00.000,-67.455,-108.680,918.223757,0.054444,-0.056423,-0.014468
2 Jul 2007 03:08:00.000,-64.161,-111.688,917.300528,0.055299,-0.044629,-0.016268
2 Jul 2007 03:09:00.000,-60.824,-114.109,916.276359,0.055891,-0.036530,-0.017829
2 Jul 2007 03:10:00.000,-57.457,-116.118,915.166367,0.056322,-0.030764,-0.019126
2 Jul 2007 03:11:00.000,-54.068,-117.831,913.986956,0.056648,-0.026532,-0.020140
2 Jul 2007 03:12:00.000,-50.661,-119.323,912.755579,0.056903,-0.023348,-0.020855
2 Jul 2007 03:13:00.000,-47.240,-120.647,911.490485,0.057109,-0.020902,-0.021262
2 Jul 2007 03:14:00.000,-43.809,-121.842,910.210449,0.057279,-0.018990,-0.021353
2 Jul 2007 03:15:00.000,-40.367,-122.934,908.934498,0.057421,-0.017476,-0.021126
2 Jul 2007 03:16:00.000,-36.918,-123.945,907.681623,0.057543,-0.016263,-0.020584
2 Jul 2007 03:17:00.000,-33.463,-124.890,906.470503,0.057648,-0.015285,-0.019736
2 Jul 2007 03:18:00.000,-30.001,-125.783,905.319219,0.057738,-0.014491,-0.018592
2 Jul 2007 03:19:00.000,-26.534,-126.632,904.244982,0.057816,-0.013847,-0.017171
2 Jul 2007 03:20:00.000,-23.063,-127.447,903.263873,0.057882,-0.013325,-0.015492
2 Jul 2007 03:21:00.000,-19.589,-128.233,902.390597,0.057939,-0.012906,-0.013581
2 Jul 2007 03:22:00.000,-16.111,-128.997,901.638257,0.057985,-0.012575,-0.011466
2 Jul 2007 03:23:00.000,-12.631,-129.744,901.018151,0.058022,-0.012320,-0.009178
2 Jul 2007 03:24:00.000,-9.148,-130.477,900.539600,0.058050,-0.012134,-0.006753
2 Jul 2007 03:25:00.000,-5.665,-131.201,900.209801,0.058069,-0.012011,-0.004226
2 Jul 2007 03:26:00.000,-2.180,-131.920,900.033718,0.058079,-0.011947,-0.001636
2 Jul 2007 03:27:00.000,1.305,-132.636,900.014001,0.058080,-0.011939,0.000979
2 Jul 2007 03:28:00.000,4.789,-133.354,900.150946,0.058072,-0.011989,0.003580
2 Jul 2007 03:29:00.000,8.273,-134.076,900.442492,0.058056,-0.012098,0.006126
2 Jul 2007 03:30:00.000,11.756,-134.806,900.884252,0.058030,-0.012267,0.008581
2 Jul 2007 03:31:00.000,15.236,-135.549,901.469580,0.057995,-0.012504,0.010906
2 Jul 2007 03:32:00.000,18.715,-136.308,902.189678,0.057951,-0.012815,0.013067
2 Jul 2007 03:33:00.000,22.190,-137.089,903.033727,0.057897,-0.013211,0.015032
2 Jul 2007 03:34:00.000,25.662,-137.896,903.989061,0.057833,-0.013705,0.016772
2 Jul 2007 03:35:00.000,29.130,-138.736,905.041357,0.057759,-0.014316,0.018261
2 Jul 2007 03:36:00.000,32.593,-139.617,906.174859,0.057672,-0.015069,0.019476
2 Jul 2007 03:37:00.000,36.050,-140.548,907.372613,0.057571,-0.015997,0.020400
2 Jul 2007 03:38:00.000,39.501,-141.541,908.616733,0.057454,-0.017146,0.021019
2 Jul 2007 03:39:00.000,42.945,-142.611,909.888665,0.057317,-0.018576,0.021326
2 Jul 2007 03:40:00.000,46.379,-143.777,911.169467,0.057154,-0.020377,0.021315
2 Jul 2007 03:41:00.000,49.802,-145.066,912.440097,0.056959,-0.022673,0.020987
2 Jul 2007 03:42:00.000,53.213,-146.511,913.681690,0.056718,-0.025648,0.020348
2 Jul 2007 03:43:00.000,56.607,-148.163,914.875838,0.056412,-0.029579,0.019408
2 Jul 2007 03:44:00.000,59.981,-150.089,916.004864,0.056012,-0.034900,0.018180
2 Jul 2007 03:45:00.000,63.326,-152.392,917.052078,0.055468,-0.042312,0.016684
2 Jul 2007 03:46:00.000,66.632,-155.231,918.002016,0.054692,-0.053003,0.014942
2 Jul 2007 03:47:00.000,69.881,-158.859,918.840670,0.053525,-0.069069,0.012979
2 Jul 2007 03:48:00.000,73.041,-163.702,919.555683,0.051655,-0.094382,0.010825
2 Jul 2007 03:49:00.000,76.053,-170.512,920.136533,0.048427,-0.136245,0.008512
2 Jul 2007 03:50:00.000,78.798,179.365,920.574675,0.042403,-0.207400,0.006074
2 Jul 2007 03:51:00.000,81.027,163.753,920.863669,0.030623,-0.319459,0.003547
2 Jul 2007 03:52:00.000,82.283,140.968,920.999269,0.009670,-0.429516,0.000967
2 Jul 2007 03:53:00.000,82.088,114.982,920.979484,-0.015863,-0.408901,-0.001626
2 Jul 2007 03:54:00.000,80.531,93.974,920.804603,-0.034393,-0.287524,-0.004196
2 Jul 2007 03:55:00.000,78.136,79.996,920.477196,-0.044330,-0.185646,-0.006704
2 Jul 2007 03:56:00.000,75.306,70.889,920.002073,-0.049435,-0.123432,-0.009114
2 Jul 2007 03:57:00.000,72.249,64.677,919.386220,-0.052224,-0.086748,-0.011389
2 Jul 2007 03:58:00.000,69.062,60.198,918.638697,-0.053872,-0.064304,-0.013497
2 Jul 2007 03:59:00.000,65.796,56.802,917.770508,-0.054918,-0.049880,-0.015407
2 Jul 2007 04:00:00.000,62.478,54.119,916.794447,-0.055624,-0.040175,-0.017089
2 Jul 2007 04:01:00.000,59.125,51.923,915.724913,-0.056125,-0.033383,-0.018519
2 Jul 2007 04:02:00.000,55.746,50.075,914.577703,-0.056497,-0.028468,-0.019675
2 Jul 2007 04:03:00.000,52.347,48.482,913.369783,-0.056784,-0.024814,-0.020540
2 Jul 2007 04:04:00.000,48.933,47.080,912.119039,-0.057012,-0.022033,-0.021100
2 Jul 2007 04:05:00.000,45.507,45.826,910.844022,-0.057199,-0.019878,-0.021348
2 Jul 2007 04:06:00.000,42.070,44.686,909.563669,-0.057354,-0.018182,-0.021278
2 Jul 2007 04:07:00.000,38.625,43.637,908.297023,-0.057485,-0.016830,-0.020891
2 Jul 2007 04:08:00.000,35.172,42.661,907.062955,-0.057598,-0.015743,-0.020193
2 Jul 2007 04:09:00.000,31.713,41.744,905.879874,-0.057695,-0.014863,-0.019194
2 Jul 2007 04:10:00.000,28.249,40.874,904.765456,-0.057779,-0.014149,-0.017907
2 Jul 2007 04:11:00.000,24.780,40.043,903.736372,-0.057851,-0.013569,-0.016353
2 Jul 2007 04:12:00.000,21.307,39.244,902.808037,-0.057912,-0.013102,-0.014553
2 Jul 2007 04:13:00.000,17.831,38.469,901.994373,-0.057963,-0.012729,-0.012535
2 Jul 2007 04:14:00.000,14.352,37.714,901.307593,-0.058005,-0.012437,-0.010329
2 Jul 2007 04:15:00.000,10.870,36.975,900.758017,-0.058037,-0.012218,-0.007967
2 Jul 2007 04:16:00.000,7.387,36.247,900.353909,-0.058061,-0.012064,-0.005486
2 Jul 2007 04:17:00.000,3.903,35.526,900.101347,-0.058075,-0.011971,-0.002922
2 Jul 2007 04:18:00.000,0.418,34.809,900.004132,-0.058081,-0.011936,-0.000314
2 Jul 2007 04:19:00.000,-3.066,34.093,900.063729,-0.058077,-0.011957,0.002298
2 Jul 2007 04:20:00.000,-6.551,33.373,900.279240,-0.058065,-0.012037,0.004876
2 Jul 2007 04:21:00.000,-10.034,32.647,900.647420,-0.058044,-0.012175,0.007381
2 Jul 2007 04:22:00.000,-13.516,31.911,901.162732,-0.058014,-0.012378,0.009775
2 Jul 2007 04:23:00.000,-16.995,31.160,901.817425,-0.057974,-0.012652,0.012021
2 Jul 2007 04:24:00.000,-20.472,30.391,902.601660,-0.057925,-0.013004,0.014087
2 Jul 2007 04:25:00.000,-23.946,29.598,903.503663,-0.057866,-0.013448,0.015942
2 Jul 2007 04:26:00.000,-27.416,28.775,904.509903,-0.057797,-0.013998,0.017558
2 Jul 2007 04:27:00.000,-30.882,27.916,905.605304,-0.057716,-0.014678,0.018910
2 Jul 2007 04:28:00.000,-34.342,27.011,906.773473,-0.057623,-0.015514,0.019980
2 Jul 2007 04:29:00.000,-37.796,26.050,907.996953,-0.057514,-0.016547,0.020752
2 Jul 2007 04:30:00.000,-41.243,25.020,909.257483,-0.057387,-0.017829,0.021214
2 Jul 2007 04:31:00.000,-44.682,23.904,910.536280,-0.057238,-0.019434,0.021360
2 Jul 2007 04:32:00.000,-48.111,22.680,911.814315,-0.057060,-0.021466,0.021188
2 Jul 2007 04:33:00.000,-51.528,21.317,913.072600,-0.056844,-0.024077,0.020702
2 Jul 2007 04:34:00.000,-54.931,19.774,914.292468,-0.056573,-0.027493,0.019910
2 Jul 2007 04:35:00.000,-58.316,17.995,915.455846,-0.056224,-0.032059,0.018822
2 Jul 2007 04:36:00.000,-61.676,15.893,916.545526,-0.055759,-0.038326,0.017456
2 Jul 2007 04:37:00.000,-65.003,13.344,917.545407,-0.055112,-0.047204,0.015832
2 Jul 2007 04:38:00.000,-68.283,10.146,918.440735,-0.054165,-0.060267,0.013975
2 Jul 2007 04:39:00.000,-71.493,5.973,919.218314,-0.052697,-0.080359,0.011912
2 Jul 2007 04:40:00.000,-74.588,0.259,919.866694,-0.050257,-0.112821,0.009674
2 Jul 2007 04:41:00.000,-77.485,-8.007,920.376334,-0.045872,-0.167551,0.007293
2 Jul 2007 04:42:00.000,-80.013,-20.591,920.739741,-0.037424,-0.259163,0.004805
2 Jul 2007 04:43:00.000,-81.820,-39.823,920.951575,-0.021220,-0.383002,0.002247
