11.038,29.791,0.000000
4.721,25.803,0.000000
10.292,29.310,0.000000
9.323,28.778,0.000000
10.887,29.457,0.000000
9.783,29.204,0.000000
10.584,29.715,0.000000
6.347,27.039,0.000000
5.331,26.059,0.000000
6.032,26.724,0.000000
