12 Mar 2024 04:00:51.000,-1673.446683,-6657.785261,-242.532810,6.082375,-1.381598,-4.379816
12 Mar 2024 04:00:52.000,-1667.363274,-6659.162767,-246.912488,6.084432,-1.373398,-4.379514
12 Mar 2024 04:00:53.000,-1661.277813,-6660.532073,-251.291861,6.086481,-1.365197,-4.379206
12 Mar 2024 04:00:54.000,-1655.190305,-6661.893176,-255.670924,6.088523,-1.356993,-4.378893
12 Mar 2024 04:00:55.000,-1649.100759,-6663.246076,-260.049671,6.090558,-1.348789,-4.378575
12 Mar 2024 04:00:56.000,-1643.009182,-6664.590769,-264.428097,6.092585,-1.340582,-4.378251
12 Mar 2024 04:00:57.000,-1636.915582,-6665.927256,-268.806196,6.094604,-1.332374,-4.377922
12 Mar 2024 04:00:58.000,-1630.819967,-6667.255534,-273.183963,6.096616,-1.324165,-4.377587
12 Mar 2024 04:00:59.000,-1624.722343,-6668.575602,-277.561393,6.098621,-1.315954,-4.377247
12 Mar 2024 04:01:00.000,-1618.622718,-6669.887457,-281.938481,6.100618,-1.307741,-4.376902
12 Mar 2024 04:01:01.000,-1612.521100,-6671.191099,-286.315220,6.102607,-1.299527,-4.376551
12 Mar 2024 04:01:02.000,-1606.417496,-6672.486526,-290.691605,6.104589,-1.291311,-4.376194
12 Mar 2024 04:01:03.000,-1600.311914,-6673.773737,-295.067632,6.106564,-1.283094,-4.375833
12 Mar 2024 04:01:04.000,-1594.204362,-6675.052729,-299.443294,6.108531,-1.274875,-4.375466
12 Mar 2024 04:01:05.000,-1588.094846,-6676.323501,-303.818586,6.110490,-1.266654,-4.375093
12 Mar 2024 04:01:06.000,-1581.983375,-6677.586053,-308.193504,6.112442,-1.258432,-4.374715
12 Mar 2024 04:01:07.000,-1575.869956,-6678.840381,-312.568040,6.114386,-1.250209,-4.374332
12 Mar 2024 04:01:08.000,-1569.754596,-6680.086486,-316.942191,6.116323,-1.241984,-4.373943
12 Mar 2024 04:01:09.000,-1563.637304,-6681.324364,-321.315951,6.118252,-1.233757,-4.373549
12 Mar 2024 04:01:10.000,-1557.518086,-6682.554016,-325.689313,6.120174,-1.225530,-4.373150
12 Mar 2024 04:01:11.000,-1551.396950,-6683.775439,-330.062274,6.122088,-1.217300,-4.372745
12 Mar 2024 04:01:12.000,-1545.273904,-6684.988632,-334.434827,6.123994,-1.209069,-4.372335
12 Mar 2024 04:01:13.000,-1539.148955,-6686.193593,-338.806966,6.125893,-1.200837,-4.371919
12 Mar 2024 04:01:14.000,-1533.022110,-6687.390321,-343.178688,6.127785,-1.192603,-4.371498
12 Mar 2024 04:01:15.000,-1526.893379,-6688.578815,-347.549986,6.129669,-1.184368,-4.371071
12 Mar 2024 04:01:16.000,-1520.762767,-6689.759073,-351.920855,6.131545,-1.176132,-4.370640
