1,1 Dec 2023 04:43:31.512,1 Dec 2023 04:43:34.950,3.438
2,1 Dec 2023 04:43:32.175,1 Dec 2023 04:43:35.290,3.115
3,1 Dec 2023 04:42:57.145,1 Dec 2023 04:43:00.504,3.359
4,1 Dec 2023 04:43:28.483,1 Dec 2023 04:43:31.798,3.315
5,1 Dec 2023 04:44:14.988,1 Dec 2023 04:44:17.748,2.760
