3.000000,33.000000,3.000000,3.500000,3
8.000000,38.000000,30.000000,30.500000,3
4.000000,34.000000,4.000000,4.500000,3
11.000000,31.000000,11.000000,11.000000,0
0.000000,30.000000,10.000000,20.000000,1
12.000000,32.000000,12.000000,12.000000,0
7.000000,37.000000,30.500000,31.000000,3
15.000000,35.000000,20.000000,30.000000,1
6.000000,36.000000,31.000000,31.500000,3
13.000000,33.000000,13.000000,13.000000,0
