3.000000,33.000000,4.123018,4.623018,3.000000
8.000000,38.000000,8.247942,8.747942,3.000000
4.000000,34.000000,8.857980,9.357980,3.000000
11.000000,31.000000,11.000000,11.000000,0.000000
0.000000,30.000000,10.000000,20.000000,1.000000
12.000000,32.000000,30.500000,31.000000,3.000000
7.000000,37.000000,31.000000,31.500000,3.000000
15.000000,35.000000,20.000000,30.000000,1.000000
6.000000,36.000000,35.359759,35.859759,3.000000
13.000000,33.000000,30.000000,30.500000,3.000000
